,jump_size,Ratio,clip_change_max,Fitness,Period_performance,Change_performance
300,0.1,0.7,0.5,0.7016848019106112,0.40336960382122244,1.0
301,0.1,0.7,0.5,0.6741132452893875,0.348226490578775,1.0
302,0.1,0.7,0.5,0.9846422427182138,0.9962079207920786,0.9730765646443488
303,0.1,0.7,0.5,0.8687210741996604,0.7374421483993208,1.0
304,0.1,0.7,0.5,0.9854647885001167,0.9864624583532026,0.9844671186470307
305,0.1,0.7,0.5,0.4895585644923612,0.9791166952217781,4.337629442704068e-07
306,0.1,0.7,0.5,0.48018277069397275,0.9599881463849712,0.0003773950029743123
307,0.1,0.7,0.5,0.9059775826381938,0.8460218444622831,0.9659333208141045
308,0.1,0.7,0.5,0.6743067929618588,0.5582512857380119,0.7903623001857057
309,0.1,0.7,0.5,0.48369129875599987,0.9673337563311561,4.8841180843604376e-05
310,0.1,0.7,0.5,0.9453783243989458,0.9584172190996084,0.9323394296982832
311,0.1,0.7,0.5,0.4797447126851456,0.9594251810756669,6.424429462438356e-05
312,0.1,0.7,0.5,0.6736952538196767,0.34739050763935325,1.0
313,0.1,0.7,0.5,0.9213648533439163,0.8427297066878325,1.0
314,0.1,0.7,0.5,0.42572272266237815,0.8497049055839334,0.0017405397408229218
315,0.1,0.7,0.5,0.9226223607909088,0.8717877660268961,0.9734569555549214
316,0.1,0.7,0.5,0.9704431004449285,0.973667382810729,0.9672188180791282
317,0.1,0.7,0.5,0.6605469286067184,0.7401606531612529,0.5809332040521838
318,0.1,0.7,0.5,0.81142844858169,0.7406560768265925,0.8822008203367875
319,0.1,0.7,0.5,0.7028108419892759,0.40562168397855175,1.0
320,0.1,0.8,0.5,0.709196575073544,0.4183931501470881,1.0
321,0.1,0.8,0.5,0.9714045839436679,0.9911239386074524,0.9516852292798834
322,0.1,0.8,0.5,0.48076953121588395,0.9615384615384618,6.008933061056136e-07
323,0.1,0.8,0.5,0.4067721655878084,0.8105315893330136,0.003012741842603106
324,0.1,0.8,0.5,0.6694945797266633,0.3389891594533265,1.0
325,0.1,0.8,0.5,0.4118090092098033,0.8235368662452376,8.115217436894251e-05
326,0.1,0.8,0.5,0.9539108047441383,0.9078216094882766,1.0
327,0.1,0.8,0.5,0.836044795391536,0.8093480311672681,0.862741559615804
328,0.1,0.8,0.5,0.49954456458985813,0.9990891089108896,2.026882663583307e-08
329,0.1,0.8,0.5,0.46185366922489657,0.923643674255295,6.366419449805501e-05
