seed,nnsize,wbrange,rl_nn_b_fit,time_passed,max_flux_amp,init_flux_amp,flux_period_min,flux_period_max,flux_conv_rate,learn_rate,performance_bias,performance_update_rate,
0,7,16,0.06741303983982906,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
1,7,16,1.164184491223436,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
2,7,16,0.13242978945325365,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
3,7,16,0.9774144460732641,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
4,7,16,0.3441561462563588,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
0,7,16,0.08779534707297723,19999.99,16,1,4,8,0.05,1.0,0.02,0.001,
1,7,16,0.026160673006973917,19999.99,16,1,4,8,0.05,1.0,0.02,0.001,
2,7,16,0.05707697315508644,19999.99,16,1,4,8,0.05,1.0,0.02,0.001,
3,7,16,0.5324168015769571,19999.99,16,1,4,8,0.05,1.0,0.02,0.001,
4,7,16,0.08358806745245412,19999.99,16,1,4,8,0.05,1.0,0.02,0.001,
0,8,16,0.6380924965949304,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
1,8,16,0.629896622238029,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
2,8,16,0.6561881972792307,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
3,8,16,0.7005178372474966,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
4,8,16,0.6814967699147033,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
0,8,16,1.1957011189270055,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
1,8,16,0.12801191927763808,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
2,8,16,0.15977695667230457,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
3,8,16,0.10564048746010682,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
4,8,16,0.29108440079305276,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
0,8,16,0.03950659914135902,19999.99,16,1,4,8,0.05,1.0,0.02,0.001,
1,8,16,0.04451830883275692,19999.99,16,1,4,8,0.05,1.0,0.02,0.001,
2,8,16,0.12761631292061176,19999.99,16,1,4,8,0.05,1.0,0.02,0.001,
3,8,16,0.0683000559811904,19999.99,16,1,4,8,0.05,1.0,0.02,0.001,
4,8,16,0.06262869907433753,19999.99,16,1,4,8,0.05,1.0,0.02,0.001,
0,9,16,0.6805506357213366,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
1,9,16,0.6506367705615258,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
2,9,16,0.6320433011030779,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
3,9,16,0.5890970909138915,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
4,9,16,0.1176918115491415,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
0,9,16,1.0696260031257578,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
1,9,16,0.126196024046686,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
2,9,16,0.11515234677804213,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
3,9,16,1.2070582189439012,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
4,9,16,0.25444678022430556,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
0,9,16,0.036502282602866545,19999.99,16,1,4,8,0.05,1.0,0.02,0.001,
1,9,16,0.07818955095212886,19999.99,16,1,4,8,0.05,1.0,0.02,0.001,
2,9,16,0.024305415323377093,19999.99,16,1,4,8,0.05,1.0,0.02,0.001,
3,9,16,0.057769261721961854,19999.99,16,1,4,8,0.05,1.0,0.02,0.001,
4,9,16,0.6529619662836507,19999.99,16,1,4,8,0.05,1.0,0.02,0.001,
0,10,16,0.6821895981314817,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
1,10,16,0.5694085206168465,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
2,10,16,0.5847502349022873,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
3,10,16,0.6546495292925999,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
4,10,16,0.6145190298536454,19999.99,16,1,4,8,0.05,1.0,0.005,0.001,
0,10,16,0.07598607002004351,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
1,10,16,0.08275881156299827,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
2,10,16,1.0459530508509802,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
3,10,16,0.05872832383347718,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
4,10,16,0.5468067121875082,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
0,10,16,0.08025458377194059,19999.99,16,1,4,8,0.05,1.0,0.02,0.001,
1,10,16,0.0043559418935595565,19999.99,16,1,4,8,0.05,1.0,0.02,0.001,
2,10,16,0.07563087961567008,19999.99,16,1,4,8,0.05,1.0,0.02,0.001,
3,10,16,0.08428942224182653,19999.99,16,1,4,8,0.05,1.0,0.02,0.001,
4,10,16,0.10672674399017996,19999.99,16,1,4,8,0.05,1.0,0.02,0.001,
