seed,nnsize,wbrange,rl_nn_b_fit,time_passed,max_flux_amp,init_flux_amp,flux_period_min,flux_period_max,flux_conv_rate,learn_rate,performance_bias,performance_update_rate,
4,10,16,0.8134098191508723,19999.99,16,1,4,8,0.05,1.0,0.007,0.001,
5,10,16,0.7181668134158556,19999.99,16,1,4,8,0.05,1.0,0.007,0.001,
6,10,16,0.8745331345922793,19999.99,16,1,4,8,0.05,1.0,0.007,0.001,
7,10,16,0.755827297834252,19999.99,16,1,4,8,0.05,1.0,0.007,0.001,
8,10,16,0.7710961541216224,19999.99,16,1,4,8,0.05,1.0,0.007,0.001,
9,10,16,0.8802247773903463,19999.99,16,1,4,8,0.05,1.0,0.007,0.001,
0,10,16,1.2119038048104929,19999.99,16,1,4,8,0.05,1.0,0.009,0.001,
1,10,16,1.074071810279632,19999.99,16,1,4,8,0.05,1.0,0.009,0.001,
2,10,16,1.1371847498119534,19999.99,16,1,4,8,0.05,1.0,0.009,0.001,
3,10,16,1.0368636312179593,19999.99,16,1,4,8,0.05,1.0,0.009,0.001,
4,10,16,1.2251375837436658,19999.99,16,1,4,8,0.05,1.0,0.009,0.001,
5,10,16,1.0240567868608892,19999.99,16,1,4,8,0.05,1.0,0.009,0.001,
6,10,16,1.147168068638055,19999.99,16,1,4,8,0.05,1.0,0.009,0.001,
7,10,16,1.0212946934171054,19999.99,16,1,4,8,0.05,1.0,0.009,0.001,
8,10,16,0.9497425302453009,19999.99,16,1,4,8,0.05,1.0,0.009,0.001,
9,10,16,0.9846579735867287,19999.99,16,1,4,8,0.05,1.0,0.009,0.001,
0,10,16,0.45131418935554474,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
1,10,16,0.093722820282219,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
2,10,16,0.6078378267095583,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
3,10,16,0.332029003162731,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
4,10,16,0.1661860321960012,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
5,10,16,0.18364033482948094,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
6,10,16,0.17922410199259223,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
7,10,16,0.46967284437454787,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
8,10,16,0.09070475896809375,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
9,10,16,0.14159933656470222,19999.99,16,1,4,8,0.05,1.0,0.01,0.001,
0,10,16,0.5072234146238801,19999.99,16,1,4,8,0.05,1.0,0.012,0.001,
1,10,16,0.23148816270200495,19999.99,16,1,4,8,0.05,1.0,0.012,0.001,
2,10,16,0.08766322148762914,19999.99,16,1,4,8,0.05,1.0,0.012,0.001,
3,10,16,0.09208722847062228,19999.99,16,1,4,8,0.05,1.0,0.012,0.001,
4,10,16,0.05210894163895875,19999.99,16,1,4,8,0.05,1.0,0.012,0.001,
5,10,16,0.16531817930112488,19999.99,16,1,4,8,0.05,1.0,0.012,0.001,
6,10,16,0.059761524486561614,19999.99,16,1,4,8,0.05,1.0,0.012,0.001,
7,10,16,0.04613206187423078,19999.99,16,1,4,8,0.05,1.0,0.012,0.001,
8,10,16,0.0785390100670738,19999.99,16,1,4,8,0.05,1.0,0.012,0.001,
9,10,16,0.1339111950466937,19999.99,16,1,4,8,0.05,1.0,0.012,0.001,
0,10,16,1.0634096370696775,19999.99,16,1,4,8,0.07,1.0,0.005,0.001,
1,10,16,0.5958730850897408,19999.99,16,1,4,8,0.07,1.0,0.005,0.001,
2,10,16,0.9495360495115701,19999.99,16,1,4,8,0.07,1.0,0.005,0.001,
3,10,16,0.5757462950213497,19999.99,16,1,4,8,0.07,1.0,0.005,0.001,
4,10,16,0.7600799960505886,19999.99,16,1,4,8,0.07,1.0,0.005,0.001,
5,10,16,0.7322122005927824,19999.99,16,1,4,8,0.07,1.0,0.005,0.001,
6,10,16,0.766208677310762,19999.99,16,1,4,8,0.07,1.0,0.005,0.001,
7,10,16,0.6920862968039755,19999.99,16,1,4,8,0.07,1.0,0.005,0.001,
8,10,16,0.8237105513261064,19999.99,16,1,4,8,0.07,1.0,0.005,0.001,
9,10,16,0.8679464043299074,19999.99,16,1,4,8,0.07,1.0,0.005,0.001,
0,10,16,1.0964288067730572,19999.99,16,1,4,8,0.07,1.0,0.007,0.001,
1,10,16,0.22606187094628125,19999.99,16,1,4,8,0.07,1.0,0.007,0.001,
2,10,16,0.8691301912707132,19999.99,16,1,4,8,0.07,1.0,0.007,0.001,
3,10,16,0.8543417438843385,19999.99,16,1,4,8,0.07,1.0,0.007,0.001,
4,10,16,1.1422105679435517,19999.99,16,1,4,8,0.07,1.0,0.007,0.001,
5,10,16,0.8665237604537378,19999.99,16,1,4,8,0.07,1.0,0.007,0.001,
6,10,16,0.872952323459397,19999.99,16,1,4,8,0.07,1.0,0.007,0.001,
7,10,16,0.04495416588695821,19999.99,16,1,4,8,0.07,1.0,0.007,0.001,
8,10,16,1.1107790646934386,19999.99,16,1,4,8,0.07,1.0,0.007,0.001,
9,10,16,1.2037016533546212,19999.99,16,1,4,8,0.07,1.0,0.007,0.001,
0,10,16,0.2886195743617106,19999.99,16,1,4,8,0.07,1.0,0.009,0.001,
1,10,16,0.48545514625269864,19999.99,16,1,4,8,0.07,1.0,0.009,0.001,
2,10,16,0.0785148743887959,19999.99,16,1,4,8,0.07,1.0,0.009,0.001,
3,10,16,0.1187132568985669,19999.99,16,1,4,8,0.07,1.0,0.009,0.001,
4,10,16,0.10852576708879998,19999.99,16,1,4,8,0.07,1.0,0.009,0.001,
5,10,16,0.49631259453261106,19999.99,16,1,4,8,0.07,1.0,0.009,0.001,
6,10,16,0.09416540940371262,19999.99,16,1,4,8,0.07,1.0,0.009,0.001,
7,10,16,0.05495601827734002,19999.99,16,1,4,8,0.07,1.0,0.009,0.001,
8,10,16,0.11511480600742297,19999.99,16,1,4,8,0.07,1.0,0.009,0.001,
9,10,16,0.12816756186103945,19999.99,16,1,4,8,0.07,1.0,0.009,0.001,
0,10,16,0.12669352364162048,19999.99,16,1,4,8,0.07,1.0,0.01,0.001,
1,10,16,0.07704870317017173,19999.99,16,1,4,8,0.07,1.0,0.01,0.001,
2,10,16,0.06297413043529712,19999.99,16,1,4,8,0.07,1.0,0.01,0.001,
3,10,16,0.20863696842642016,19999.99,16,1,4,8,0.07,1.0,0.01,0.001,
4,10,16,0.13951077585389232,19999.99,16,1,4,8,0.07,1.0,0.01,0.001,
5,10,16,0.1483750017383087,19999.99,16,1,4,8,0.07,1.0,0.01,0.001,
6,10,16,0.03921430081393205,19999.99,16,1,4,8,0.07,1.0,0.01,0.001,
7,10,16,0.04182595132824146,19999.99,16,1,4,8,0.07,1.0,0.01,0.001,
8,10,16,0.3406417169606107,19999.99,16,1,4,8,0.07,1.0,0.01,0.001,
9,10,16,0.07781140227660809,19999.99,16,1,4,8,0.07,1.0,0.01,0.001,
0,10,16,0.05267942304007979,19999.99,16,1,4,8,0.07,1.0,0.012,0.001,
1,10,16,0.05447356652820682,19999.99,16,1,4,8,0.07,1.0,0.012,0.001,
2,10,16,0.016881375238832857,19999.99,16,1,4,8,0.07,1.0,0.012,0.001,
3,10,16,0.3636310440256376,19999.99,16,1,4,8,0.07,1.0,0.012,0.001,
4,10,16,0.04606328125261532,19999.99,16,1,4,8,0.07,1.0,0.012,0.001,
5,10,16,0.09042013677270025,19999.99,16,1,4,8,0.07,1.0,0.012,0.001,
6,10,16,0.07017071090386173,19999.99,16,1,4,8,0.07,1.0,0.012,0.001,
7,10,16,0.05903709092489116,19999.99,16,1,4,8,0.07,1.0,0.012,0.001,
8,10,16,0.015064036637491025,19999.99,16,1,4,8,0.07,1.0,0.012,0.001,
9,10,16,0.09033944797413784,19999.99,16,1,4,8,0.07,1.0,0.012,0.001,
0,10,16,0.09685177557841561,19999.99,16,1,4,8,0.09,1.0,0.005,0.001,
1,10,16,0.6930154651374141,19999.99,16,1,4,8,0.09,1.0,0.005,0.001,
2,10,16,0.7279947644652635,19999.99,16,1,4,8,0.09,1.0,0.005,0.001,
3,10,16,1.280910143367826,19999.99,16,1,4,8,0.09,1.0,0.005,0.001,
4,10,16,0.45649538925544764,19999.99,16,1,4,8,0.09,1.0,0.005,0.001,
5,10,16,0.6654374108556441,19999.99,16,1,4,8,0.09,1.0,0.005,0.001,
6,10,16,0.944705405809179,19999.99,16,1,4,8,0.09,1.0,0.005,0.001,
7,10,16,0.18603089841585413,19999.99,16,1,4,8,0.09,1.0,0.005,0.001,
8,10,16,0.7309443778226689,19999.99,16,1,4,8,0.09,1.0,0.005,0.001,
9,10,16,1.0920362313426302,19999.99,16,1,4,8,0.09,1.0,0.005,0.001,
0,10,16,0.3664450656623111,19999.99,16,1,4,8,0.09,1.0,0.007,0.001,
1,10,16,0.8915771118316304,19999.99,16,1,4,8,0.09,1.0,0.007,0.001,
2,10,16,0.9872273126321227,19999.99,16,1,4,8,0.09,1.0,0.007,0.001,
3,10,16,0.07944247516350948,19999.99,16,1,4,8,0.09,1.0,0.007,0.001,
4,10,16,0.04775762517981237,19999.99,16,1,4,8,0.09,1.0,0.007,0.001,
5,10,16,0.8753067595428071,19999.99,16,1,4,8,0.09,1.0,0.007,0.001,
6,10,16,1.056551428058822,19999.99,16,1,4,8,0.09,1.0,0.007,0.001,
7,10,16,0.06435929298739204,19999.99,16,1,4,8,0.09,1.0,0.007,0.001,
8,10,16,0.03817758611675526,19999.99,16,1,4,8,0.09,1.0,0.007,0.001,
9,10,16,0.045150638933878905,19999.99,16,1,4,8,0.09,1.0,0.007,0.001,
0,10,16,0.06941298591832858,19999.99,16,1,4,8,0.09,1.0,0.009,0.001,
1,10,16,0.3552898400105479,19999.99,16,1,4,8,0.09,1.0,0.009,0.001,
2,10,16,0.07089160439787139,19999.99,16,1,4,8,0.09,1.0,0.009,0.001,
3,10,16,0.06342336167496351,19999.99,16,1,4,8,0.09,1.0,0.009,0.001,
4,10,16,0.22225219701955767,19999.99,16,1,4,8,0.09,1.0,0.009,0.001,
5,10,16,0.3064980333304309,19999.99,16,1,4,8,0.09,1.0,0.009,0.001,
6,10,16,0.1032758666891399,19999.99,16,1,4,8,0.09,1.0,0.009,0.001,
7,10,16,0.3568387789434678,19999.99,16,1,4,8,0.09,1.0,0.009,0.001,
8,10,16,0.2925817272108218,19999.99,16,1,4,8,0.09,1.0,0.009,0.001,
9,10,16,0.042911502742267904,19999.99,16,1,4,8,0.09,1.0,0.009,0.001,
0,10,16,0.20621001226811972,19999.99,16,1,4,8,0.09,1.0,0.01,0.001,
1,10,16,0.07420145538717263,19999.99,16,1,4,8,0.09,1.0,0.01,0.001,
2,10,16,0.1663825282189369,19999.99,16,1,4,8,0.09,1.0,0.01,0.001,
3,10,16,0.11141608181239963,19999.99,16,1,4,8,0.09,1.0,0.01,0.001,
4,10,16,0.04125709766910696,19999.99,16,1,4,8,0.09,1.0,0.01,0.001,
5,10,16,0.032534780279138954,19999.99,16,1,4,8,0.09,1.0,0.01,0.001,
6,10,16,0.08362000297463734,19999.99,16,1,4,8,0.09,1.0,0.01,0.001,
7,10,16,0.039348182295843984,19999.99,16,1,4,8,0.09,1.0,0.01,0.001,
8,10,16,0.023381705611302546,19999.99,16,1,4,8,0.09,1.0,0.01,0.001,
9,10,16,0.18297571430524204,19999.99,16,1,4,8,0.09,1.0,0.01,0.001,
0,10,16,0.045323838220863416,19999.99,16,1,4,8,0.09,1.0,0.012,0.001,
1,10,16,0.11442339063052423,19999.99,16,1,4,8,0.09,1.0,0.012,0.001,
2,10,16,0.07246972502203088,19999.99,16,1,4,8,0.09,1.0,0.012,0.001,
3,10,16,0.052547656049449276,19999.99,16,1,4,8,0.09,1.0,0.012,0.001,
4,10,16,0.04163255488194165,19999.99,16,1,4,8,0.09,1.0,0.012,0.001,
5,10,16,0.10263447699218306,19999.99,16,1,4,8,0.09,1.0,0.012,0.001,
6,10,16,0.3012089465185438,19999.99,16,1,4,8,0.09,1.0,0.012,0.001,
7,10,16,0.07532365571992294,19999.99,16,1,4,8,0.09,1.0,0.012,0.001,
8,10,16,0.033454848681770774,19999.99,16,1,4,8,0.09,1.0,0.012,0.001,
9,10,16,0.0590908977296775,19999.99,16,1,4,8,0.09,1.0,0.012,0.001,
0,10,16,0.918264078161879,19999.99,16,1,4,8,0.1,1.0,0.005,0.001,
1,10,16,0.08757059987715024,19999.99,16,1,4,8,0.1,1.0,0.005,0.001,
2,10,16,0.07764766753753909,19999.99,16,1,4,8,0.1,1.0,0.005,0.001,
