seed,nnsize,wbrange,rl_nn_b_fit,time_passed,max_flux_amp,init_flux_amp,flux_period_min,flux_period_max,flux_conv_rate,learn_rate,performance_bias,performance_update_rate,
3,2,16,0.008097918814528381,9999.99,2,1,4,8,0.07,1.0,0.005,0.001,
4,2,16,1.308437516276195e-05,9999.99,2,1,4,8,0.07,1.0,0.005,0.001,
5,2,16,0.0055973863107936,9999.99,2,1,4,8,0.07,1.0,0.005,0.001,
6,2,16,0.7179946745929051,9999.99,2,1,4,8,0.07,1.0,0.005,0.001,
7,2,16,0.02926174857776299,9999.99,2,1,4,8,0.07,1.0,0.005,0.001,
8,2,16,0.7108897938652692,9999.99,2,1,4,8,0.07,1.0,0.005,0.001,
9,2,16,0.010302561195455435,9999.99,2,1,4,8,0.07,1.0,0.005,0.001,
1,2,16,0.7102975964009366,9999.99,4,1,4,8,0.07,1.0,0.005,0.001,
2,2,16,0.7120871370996082,9999.99,4,1,4,8,0.07,1.0,0.005,0.001,
3,2,16,0.0019452917334204956,9999.99,4,1,4,8,0.07,1.0,0.005,0.001,
4,2,16,1.3172256287005568e-05,9999.99,4,1,4,8,0.07,1.0,0.005,0.001,
5,2,16,0.0008984605233039991,9999.99,4,1,4,8,0.07,1.0,0.005,0.001,
6,2,16,0.7109074173861827,9999.99,4,1,4,8,0.07,1.0,0.005,0.001,
7,2,16,0.7125584938861829,9999.99,4,1,4,8,0.07,1.0,0.005,0.001,
8,2,16,0.7087137087786236,9999.99,4,1,4,8,0.07,1.0,0.005,0.001,
9,2,16,0.007725976799205586,9999.99,4,1,4,8,0.07,1.0,0.005,0.001,
1,2,16,0.703260911143388,2721.44,6,1,4,8,0.07,1.0,0.005,0.001,
2,2,16,0.6471316123496142,3285.42,6,1,4,8,0.07,1.0,0.005,0.001,
3,2,16,0.0038937783750240484,9999.99,6,1,4,8,0.07,1.0,0.005,0.001,
4,2,16,1.3262113513723338e-05,9999.99,6,1,4,8,0.07,1.0,0.005,0.001,
5,2,16,0.003840171310489169,9999.99,6,1,4,8,0.07,1.0,0.005,0.001,
6,2,16,0.6846755432526821,4263.76,6,1,4,8,0.07,1.0,0.005,0.001,
7,2,16,0.6407831799342756,2692.57,6,1,4,8,0.07,1.0,0.005,0.001,
8,2,16,0.6880667847422501,2649.06,6,1,4,8,0.07,1.0,0.005,0.001,
9,2,16,0.003982075888545086,9999.99,6,1,4,8,0.07,1.0,0.005,0.001,
1,2,16,0.6937653574502927,2693.91,8,1,4,8,0.07,1.0,0.005,0.001,
2,2,16,0.6829149237716208,2460.36,8,1,4,8,0.07,1.0,0.005,0.001,
3,2,16,0.009242198786243985,9999.99,8,1,4,8,0.07,1.0,0.005,0.001,
4,2,16,1.3354396484501261e-05,9999.99,8,1,4,8,0.07,1.0,0.005,0.001,
5,2,16,0.6810077058143114,4134.14,8,1,4,8,0.07,1.0,0.005,0.001,
6,2,16,0.6308812851881183,820.51,8,1,4,8,0.07,1.0,0.005,0.001,
7,2,16,0.6571955740678648,2657.0,8,1,4,8,0.07,1.0,0.005,0.001,
8,2,16,0.6260002888472722,2858.8,8,1,4,8,0.07,1.0,0.005,0.001,
9,2,16,0.0003252791417079775,9999.99,8,1,4,8,0.07,1.0,0.005,0.001,
1,2,16,0.6485716447171662,2507.4500000000003,10,1,4,8,0.07,1.0,0.005,0.001,
2,2,16,0.6332276411071018,1715.9,10,1,4,8,0.07,1.0,0.005,0.001,
3,2,16,0.013972008447955033,9999.99,10,1,4,8,0.07,1.0,0.005,0.001,
4,2,16,1.3450736944302535e-05,9999.99,10,1,4,8,0.07,1.0,0.005,0.001,
5,2,16,0.5983409141261209,2713.07,10,1,4,8,0.07,1.0,0.005,0.001,
6,2,16,0.6707825130457127,1034.81,10,1,4,8,0.07,1.0,0.005,0.001,
7,2,16,0.673510795108746,2551.19,10,1,4,8,0.07,1.0,0.005,0.001,
8,2,16,0.6473631203786756,1640.83,10,1,4,8,0.07,1.0,0.005,0.001,
9,2,16,0.00475688061269906,9999.99,10,1,4,8,0.07,1.0,0.005,0.001,
1,2,16,0.5808868578568263,2523.9700000000003,12,1,4,8,0.07,1.0,0.005,0.001,
2,2,16,0.6923467877132357,1646.74,12,1,4,8,0.07,1.0,0.005,0.001,
3,2,16,0.6498722926581622,9488.91,12,1,4,8,0.07,1.0,0.005,0.001,
4,2,16,1.3557044053850516e-05,9999.99,12,1,4,8,0.07,1.0,0.005,0.001,
5,2,16,0.6679182998620113,1887.22,12,1,4,8,0.07,1.0,0.005,0.001,
6,2,16,0.6488397014756475,874.4200000000001,12,1,4,8,0.07,1.0,0.005,0.001,
7,2,16,0.6709813337394853,3159.44,12,1,4,8,0.07,1.0,0.005,0.001,
8,2,16,0.676762393767928,1590.95,12,1,4,8,0.07,1.0,0.005,0.001,
9,2,16,0.008936249665608308,9999.99,12,1,4,8,0.07,1.0,0.005,0.001,
1,2,16,0.6545541543235538,2533.2200000000003,14,1,4,8,0.07,1.0,0.005,0.001,
2,2,16,0.6557525486667125,1712.92,14,1,4,8,0.07,1.0,0.005,0.001,
3,2,16,0.620609805417623,3556.85,14,1,4,8,0.07,1.0,0.005,0.001,
4,2,16,1.3694738069094641e-05,9999.99,14,1,4,8,0.07,1.0,0.005,0.001,
5,2,16,0.6645806361867012,2611.94,14,1,4,8,0.07,1.0,0.005,0.001,
6,2,16,0.6872160553264824,1146.53,14,1,4,8,0.07,1.0,0.005,0.001,
7,2,16,0.6192568343260347,2420.01,14,1,4,8,0.07,1.0,0.005,0.001,
8,2,16,0.6190199709884385,1408.13,14,1,4,8,0.07,1.0,0.005,0.001,
