seed,nnsize,wbrange,rl_nn_b_fit,time_passed,max_flux_amp,init_flux_amp,flux_period_min,flux_period_max,flux_conv_rate,learn_rate,performance_bias,performance_update_rate,
6,4,16,0.6005005781919496,453.04,16,1,4,8,0.05,1.0,0.005,0.001,
7,4,16,0.6730138563612013,805.38,16,1,4,8,0.05,1.0,0.005,0.001,
8,4,16,0.6024858201113464,5792.99,16,1,4,8,0.05,1.0,0.005,0.001,
9,4,16,0.6292445182624975,3107.82,16,1,4,8,0.05,1.0,0.005,0.001,
0,4,16,0.6547733136548641,9999.99,8,1,8,16,0.025,1.0,0.005,0.001,
1,4,16,0.016748890098025958,9999.99,8,1,8,16,0.025,1.0,0.005,0.001,
2,4,16,0.821462089406754,9999.99,8,1,8,16,0.025,1.0,0.005,0.001,
3,4,16,0.013060963940285771,9999.99,8,1,8,16,0.025,1.0,0.005,0.001,
4,4,16,0.8922954836187389,9999.99,8,1,8,16,0.025,1.0,0.005,0.001,
5,4,16,0.04694980063067887,9999.99,8,1,8,16,0.025,1.0,0.005,0.001,
6,4,16,0.777808668063303,9999.99,8,1,8,16,0.025,1.0,0.005,0.001,
7,4,16,0.716029100602517,9999.99,8,1,8,16,0.025,1.0,0.005,0.001,
8,4,16,0.04900655797633003,9999.99,8,1,8,16,0.025,1.0,0.005,0.001,
9,4,16,0.7374008348574861,9999.99,8,1,8,16,0.025,1.0,0.005,0.001,
0,4,16,0.6042172562387383,9999.99,16,1,8,16,0.025,1.0,0.005,0.001,
1,4,16,0.01719821091355017,9999.99,16,1,8,16,0.025,1.0,0.005,0.001,
2,4,16,0.6597092868738957,9999.99,16,1,8,16,0.025,1.0,0.005,0.001,
3,4,16,0.028959398292109095,9999.99,16,1,8,16,0.025,1.0,0.005,0.001,
4,4,16,0.65793798563875,9999.99,16,1,8,16,0.025,1.0,0.005,0.001,
5,4,16,0.6760482271583799,9999.99,16,1,8,16,0.025,1.0,0.005,0.001,
6,4,16,0.6239766954042756,9999.99,16,1,8,16,0.025,1.0,0.005,0.001,
7,4,16,0.3546561083718961,9999.99,16,1,8,16,0.025,1.0,0.005,0.001,
8,4,16,0.7268539344803661,3011.63,16,1,8,16,0.025,1.0,0.005,0.001,
9,4,16,0.7123456649236425,7309.27,16,1,8,16,0.025,1.0,0.005,0.001,
0,4,16,0.6042172562387383,9999.99,8,1,8,16,0.05,1.0,0.005,0.001,
1,4,16,0.01719821091355017,9999.99,8,1,8,16,0.05,1.0,0.005,0.001,
2,4,16,0.6597092868738957,9999.99,8,1,8,16,0.05,1.0,0.005,0.001,
3,4,16,0.028959398292109095,9999.99,8,1,8,16,0.05,1.0,0.005,0.001,
4,4,16,0.65793798563875,9999.99,8,1,8,16,0.05,1.0,0.005,0.001,
5,4,16,0.6760482271583799,9999.99,8,1,8,16,0.05,1.0,0.005,0.001,
6,4,16,0.6239766954042756,9999.99,8,1,8,16,0.05,1.0,0.005,0.001,
7,4,16,0.3546561083718961,9999.99,8,1,8,16,0.05,1.0,0.005,0.001,
8,4,16,0.7268539344803661,3011.63,8,1,8,16,0.05,1.0,0.005,0.001,
9,4,16,0.7123456649236425,7309.27,8,1,8,16,0.05,1.0,0.005,0.001,
0,4,16,0.6122740888296065,2363.4500000000003,16,1,8,16,0.05,1.0,0.005,0.001,
1,4,16,0.013197834798112285,9999.99,16,1,8,16,0.05,1.0,0.005,0.001,
2,4,16,0.6082949485369086,1565.2,16,1,8,16,0.05,1.0,0.005,0.001,
3,4,16,0.5666848488303976,3766.4,16,1,8,16,0.05,1.0,0.005,0.001,
4,4,16,0.568797311154874,1321.81,16,1,8,16,0.05,1.0,0.005,0.001,
5,4,16,0.5920179448794938,6085.49,16,1,8,16,0.05,1.0,0.005,0.001,
6,4,16,0.5492537651630902,397.24,16,1,8,16,0.05,1.0,0.005,0.001,
7,4,16,0.5607482632543007,1246.19,16,1,8,16,0.05,1.0,0.005,0.001,
8,4,16,0.6078980614410563,1896.05,16,1,8,16,0.05,1.0,0.005,0.001,
9,4,16,0.5626743863643691,2770.9900000000002,16,1,8,16,0.05,1.0,0.005,0.001,
0,5,16,0.06689394150324819,9999.99,8,1,4,8,0.025,1.0,0.005,0.001,
1,5,16,0.021308420894764004,9999.99,8,1,4,8,0.025,1.0,0.005,0.001,
2,5,16,7.534943933525465e-05,9999.99,8,1,4,8,0.025,1.0,0.005,0.001,
3,5,16,0.8389699139837795,9999.99,8,1,4,8,0.025,1.0,0.005,0.001,
4,5,16,0.5831071553017437,9999.99,8,1,4,8,0.025,1.0,0.005,0.001,
5,5,16,0.5775515317819898,9999.99,8,1,4,8,0.025,1.0,0.005,0.001,
6,5,16,0.7141233186917469,9999.99,8,1,4,8,0.025,1.0,0.005,0.001,
7,5,16,0.3013426132976568,9999.99,8,1,4,8,0.025,1.0,0.005,0.001,
8,5,16,0.27559322477978215,9999.99,8,1,4,8,0.025,1.0,0.005,0.001,
9,5,16,0.6401041009702503,9999.99,8,1,4,8,0.025,1.0,0.005,0.001,
0,5,16,0.6250540113589644,9999.99,16,1,4,8,0.025,1.0,0.005,0.001,
1,5,16,0.6209121939570005,9999.99,16,1,4,8,0.025,1.0,0.005,0.001,
2,5,16,0.6492150672199212,9999.99,16,1,4,8,0.025,1.0,0.005,0.001,
3,5,16,0.5162057523632261,9999.99,16,1,4,8,0.025,1.0,0.005,0.001,
4,5,16,0.6060602784493012,9999.99,16,1,4,8,0.025,1.0,0.005,0.001,
5,5,16,0.8403242841022716,1080.78,16,1,4,8,0.025,1.0,0.005,0.001,
6,5,16,0.6148458968737586,9999.99,16,1,4,8,0.025,1.0,0.005,0.001,
